Hour,demand
19,0.646480466
20,0.652440616
21,0.627033847
22,0.601279039
23,0.565996694
24,0.545984512
1,0.532541547
2,0.526233359
3,0.527494997
4,0.536369964
5,0.561254677
6,0.614722005
7,0.669059427
8,0.674845558
9,0.659009832
10,0.63569129
11,0.616549204
12,0.613547377
13,0.602758201
14,0.584138171
15,0.591359958
16,0.608674846
17,0.644087706
18,0.664186896
19,0.685852258
20,0.701209432
21,0.667580266
22,0.626598799
23,0.581527887
24,0.553336814
1,0.539806839
2,0.529061168
3,0.528887149
4,0.53963282
5,0.556338641
6,0.609762464
7,0.658139737
8,0.668145828
9,0.653441225
10,0.643870182
11,0.627686418
12,0.627642913
13,0.615331071
14,0.606630123
15,0.612285739
16,0.626859828
17,0.660401984
18,0.66871139
19,0.683720526
20,0.689550161
21,0.648481685
22,0.617288784
23,0.57595928
24,0.547420169
1,0.529670234
2,0.518750544
3,0.513703994
4,0.520795267
5,0.534107718
6,0.583094057
7,0.629252589
8,0.662098669
9,0.662490211
10,0.644261725
11,0.635212738
12,0.635821805
13,0.632732968
14,0.621508744
15,0.631601845
16,0.646393457
17,0.671843731
18,0.673148873
19,0.676759767
20,0.673627425
21,0.64761159
22,0.602323153
23,0.562516314
24,0.530801357
1,0.515748717
2,0.508613939
3,0.514095536
4,0.517749935
5,0.533933699
6,0.586617941
7,0.634690681
8,0.65000435
9,0.633864091
10,0.613373358
11,0.611241625
12,0.610154007
13,0.604933438
14,0.598059689
15,0.613721396
16,0.646393457
17,0.675541634
18,0.683154964
19,0.687200905
20,0.686156791
21,0.655920995
22,0.608239798
23,0.570956234
24,0.542286609
1,0.521404333
2,0.508396415
3,0.507221787
4,0.523362046
5,0.549769425
6,0.597320108
7,0.636822414
8,0.668885409
9,0.689158618
10,0.705037849
11,0.716653615
12,0.706038458
13,0.68972418
14,0.678108414
15,0.666579657
16,0.678195423
17,0.709605847
18,0.711302532
19,0.708518228
20,0.700034804
21,0.676324719
22,0.648090142
23,0.611850692
24,0.572739929
1,0.554467937
2,0.54302619
3,0.537370573
4,0.539154268
5,0.54641956
6,0.570912729
7,0.598799269
8,0.638606108
9,0.659879927
10,0.656747585
11,0.65605151
12,0.645740886
13,0.624206038
14,0.612155225
15,0.604715914
16,0.612068215
17,0.639389193
18,0.648568694
19,0.658313756
20,0.656443052
21,0.62981815
22,0.595492909
23,0.561863743
24,0.54385278
1,0.524449665
2,0.510571652
3,0.510441138
4,0.51687984
5,0.523971113
6,0.539371792
7,0.554467937
8,0.585878361
9,0.616679718
10,0.638736622
11,0.646567476
12,0.642869573
13,0.634690681
14,0.628295484
15,0.631166797
16,0.648394675
17,0.677107805
18,0.675498129
19,0.677499347
20,0.67367093
21,0.651962064
22,0.617767337
23,0.586095884
24,0.561646219
1,0.549464892
2,0.545941008
3,0.545636474
4,0.560819629
5,0.589706778
6,0.644087706
7,0.706778039
8,0.716523101
9,0.690985817
10,0.663055773
11,0.650961455
12,0.6449578
13,0.632123902
14,0.61724528
15,0.613547377
16,0.628208475
17,0.657356652
18,0.672757331
19,0.694901244
20,0.701513965
21,0.682850431
22,0.645436353
23,0.607021665
24,0.570956234
1,0.555338032
2,0.540894457
3,0.546593579
4,0.550030453
5,0.5733925
6,0.626816323
7,0.667319238
8,0.667058209
9,0.63569129
10,0.614504481
11,0.603497781
12,0.595710432
13,0.58679196
14,0.583616114
15,0.587357522
16,0.606760637
17,0.637213956
18,0.651570521
19,0.665709562
20,0.676803272
21,0.652919168
22,0.610284521
23,0.562342295
24,0.538632211
1,0.526624902
2,0.515922736
3,0.510441138
4,0.513791003
5,0.539371792
6,0.587662055
7,0.648873227
8,0.686852867
9,0.689202123
10,0.676716262
11,0.675976681
12,0.675672148
13,0.666666667
14,0.656660576
15,0.649612808
16,0.653615244
17,0.6779779
18,0.683720526
19,0.700252328
20,0.707604629
21,0.679326547
22,0.648960237
23,0.606499608
24,0.577090403
1,0.556643174
2,0.547898721
3,0.547724702
4,0.554119899
5,0.581049334
6,0.6357783
7,0.679979118
8,0.698555643
9,0.693335074
10,0.675846167
11,0.676977291
12,0.660053946
13,0.63834508
14,0.634255634
15,0.632515444
16,0.638910641
17,0.668798399
18,0.684329592
19,0.702906117
20,0.717219177
21,0.700556861
22,0.676629253
23,0.636822414
24,0.601627077
1,0.575567737
2,0.56403898
3,0.567997912
4,0.570260158
5,0.579396154
6,0.608283303
7,0.618245889
8,0.613460367
9,0.585878361
10,0.570912729
11,0.5733925
12,0.581527887
13,0.566344732
14,0.556164622
15,0.546941617
16,0.566431741
17,0.60119203
18,0.624641086
19,0.648699208
20,0.668928913
21,0.656660576
22,0.628730532
23,0.594840338
24,0.567388845
1,0.553206299
2,0.540850953
3,0.541329505
4,0.544635865
5,0.553771861
6,0.574306099
7,0.586922475
8,0.590707387
9,0.591446968
10,0.586835465
11,0.573827547
12,0.569390064
13,0.56834595
14,0.553075785
15,0.559383973
16,0.597146089
17,0.640520317
18,0.648916732
19,0.651265988
20,0.651352997
21,0.625467676
22,0.605455495
23,0.578134517
24,0.557165231
1,0.532367528
2,0.52357957
3,0.517749935
4,0.518010963
5,0.526015836
6,0.555338032
7,0.564082485
8,0.568519969
9,0.565909684
10,0.546854607
11,0.538371182
12,0.53458627
13,0.523405551
14,0.517010354
15,0.524667189
16,0.543722266
17,0.574523623
18,0.591055425
19,0.606456104
20,0.621334725
21,0.61302532
22,0.59366571
23,0.558687897
24,0.533803185
1,0.520882276
2,0.513051423
3,0.511485252
4,0.518576525
5,0.535673888
6,0.576394327
7,0.608152789
8,0.619986078
9,0.617201775
10,0.611198121
11,0.609370921
12,0.61889846
13,0.624423562
14,0.610937092
15,0.606673627
16,0.622378839
17,0.649873836
18,0.656269033
19,0.668928913
20,0.676803272
21,0.651178979
22,0.611111111
23,0.571478291
24,0.546898112
1,0.529278691
2,0.522535456
3,0.524797703
4,0.524449665
5,0.547637693
6,0.59614548
7,0.630122683
8,0.632558949
9,0.628513008
10,0.602627686
11,0.591490472
12,0.5935787
13,0.584138171
14,0.587836074
15,0.59788567
16,0.623770991
17,0.651875054
18,0.661141564
19,0.671234665
20,0.672148264
21,0.644522753
22,0.610328026
23,0.574871661
24,0.545201427
1,0.525363265
2,0.514226051
3,0.511615766
4,0.518576525
5,0.542765161
6,0.591707996
7,0.624597581
8,0.641085878
9,0.633777082
10,0.603193248
11,0.586356913
12,0.585921865
13,0.579961716
14,0.573044462
15,0.573436005
16,0.586008875
17,0.612503263
18,0.619899069
19,0.631601845
20,0.642434525
21,0.615548595
22,0.578787088
23,0.539154268
24,0.517358392
1,0.500174019
2,0.491125033
3,0.489732881
4,0.498216306
5,0.51944662
6,0.563125381
7,0.591707996
8,0.610110502
9,0.608196293
10,0.592273558
11,0.589924302
12,0.590576873
13,0.574915166
14,0.569738101
15,0.577220917
16,0.589402245
17,0.620029583
18,0.634168624
19,0.647568085
20,0.659575394
21,0.623727486
22,0.579526668
23,0.540372401
24,0.516357783
1,0.498781867
2,0.495562516
3,0.488601758
4,0.486470025
5,0.505264074
6,0.548681806
7,0.591142435
8,0.622596363
9,0.625119638
10,0.6146785
11,0.610937092
12,0.610806578
13,0.614504481
14,0.604019838
15,0.597624641
16,0.600191421
17,0.61715827
18,0.617810841
19,0.625337162
20,0.630122683
21,0.608196293
22,0.572391891
23,0.536282955
24,0.503480379
1,0.484381798
2,0.478291134
3,0.478334638
4,0.477508048
5,0.484686331
6,0.512311842
7,0.517358392
8,0.532411033
9,0.54385278
10,0.541547029
11,0.541895067
12,0.542982685
13,0.534368746
14,0.528843644
15,0.54054642
16,0.556947707
17,0.582746019
18,0.592317063
19,0.596798051
20,0.602714696
21,0.57678587
22,0.550770034
23,0.515444183
24,0.489341338
1,0.469851214
2,0.460845732
3,0.456712782
4,0.457365353
5,0.462237884
6,0.472635517
7,0.489297833
8,0.515357174
9,0.547898721
10,0.570173149
11,0.580222744
12,0.584573218
13,0.580657792
14,0.575915775
15,0.582484991
16,0.600234926
17,0.633081006
18,0.637997042
19,0.633081006
20,0.625641695
21,0.59779866
22,0.568911511
23,0.536761507
24,0.512355347
1,0.500870095
2,0.490124424
3,0.494170365
4,0.500348038
5,0.513312451
6,0.565996694
7,0.600887497
8,0.632515444
9,0.656008005
10,0.667145219
11,0.67293135
12,0.669624989
13,0.654267815
14,0.645305838
15,0.645610372
16,0.653223701
17,0.674279997
18,0.676629253
19,0.678108414
20,0.677455843
21,0.642304011
22,0.605194466
23,0.570173149
24,0.548551292
1,0.522187418
2,0.512877404
3,0.512137823
4,0.518446011
5,0.535325851
6,0.57843905
7,0.614765509
8,0.639737231
9,0.630035674
10,0.623509963
11,0.631253807
12,0.621856782
13,0.601714087
14,0.590315844
15,0.591620987
16,0.600539459
17,0.623858001
18,0.635647786
19,0.650134865
20,0.663099278
21,0.637866527
22,0.600539459
23,0.565344123
24,0.52945271
1,0.51018011
2,0.504393979
3,0.508135387
4,0.52027321
5,0.541503524
6,0.584442704
7,0.615896633
8,0.628382494
9,0.612372749
10,0.581658401
11,0.574480118
12,0.576263813
13,0.577829983
14,0.56991212
15,0.579439659
16,0.599060298
17,0.637344471
18,0.637866527
19,0.64256504
20,0.652484121
21,0.632080397
22,0.599016793
23,0.566649265
24,0.549116854
1,0.534977813
2,0.527625511
3,0.523884103
4,0.528147568
5,0.544809884
6,0.580266249
7,0.62220482
8,0.648307666
9,0.667145219
10,0.66945097
11,0.67036457
12,0.674715044
13,0.661576612
14,0.649221265
15,0.649830332
16,0.657661185
17,0.676672757
18,0.675976681
19,0.683633516
20,0.686287305
21,0.656008005
22,0.619377012
23,0.580570782
24,0.549508396
1,0.530670843
2,0.517880449
3,0.515357174
4,0.522578961
5,0.547507178
6,0.59018533
7,0.619768555
8,0.649699817
9,0.660880536
10,0.662272688
11,0.661533107
12,0.65522492
13,0.652788654
14,0.648133647
15,0.643435134
16,0.655790481
17,0.676542243
18,0.679935613
19,0.68641782
20,0.687853476
21,0.658835813
22,0.623770991
23,0.578265031
24,0.546985121
1,0.527756025
2,0.518141477
3,0.51522666
4,0.518750544
5,0.523362046
6,0.541286
7,0.564169494
8,0.590141825
9,0.59605847
10,0.589837292
11,0.595362395
12,0.592012529
13,0.578830593
14,0.566431741
15,0.5623858
16,0.57173932
17,0.597276603
18,0.610415035
19,0.61633168
20,0.624293048
21,0.608544331
22,0.582789524
23,0.548116245
24,0.523318542
1,0.505481597
2,0.497389715
3,0.493952841
4,0.496215087
5,0.507569825
6,0.52192639
7,0.531584443
8,0.547724702
9,0.549073349
10,0.540633429
11,0.535456365
12,0.543983294
13,0.543069695
14,0.544070304
15,0.545418951
16,0.571347777
17,0.605673018
18,0.614199948
19,0.612851301
20,0.620116593
21,0.604193857
22,0.579048116
23,0.54798573
24,0.522013399
1,0.504742017
2,0.49834682
3,0.496302097
4,0.519403115
5,0.53284608
6,0.579961716
7,0.609501436
8,0.617723832
9,0.608979379
10,0.584486209
11,0.578134517
12,0.580353259
13,0.580744801
14,0.586748456
15,0.588140607
16,0.61128513
17,0.643565649
18,0.650265379
19,0.65513791
20,0.665709562
21,0.645479857
22,0.607108675
23,0.562342295
24,0.542678152
1,0.527756025
2,0.515400679
3,0.514182546
4,0.520751762
5,0.539197773
6,0.587923084
7,0.628121465
8,0.65935787
9,0.646088924
10,0.650874445
11,0.660097451
12,0.665927086
13,0.662577221
14,0.654485339
15,0.669581484
16,0.695336292
17,0.72183068
18,0.724092926
19,0.70999739
20,0.710432437
21,0.681719307
22,0.641912468
23,0.602975724
24,0.580744801
1,0.564561037
2,0.559775516
3,0.558470373
4,0.565474637
5,0.589663273
6,0.631688854
7,0.663969373
8,0.697424519
9,0.70312364
10,0.701818498
11,0.69642391
12,0.686026277
13,0.668972418
14,0.6559645
15,0.647742104
16,0.659140346
17,0.694901244
18,0.696815453
19,0.706038458
20,0.72009049
21,0.703602193
22,0.661794136
23,0.621769773
24,0.594796833
1,0.572348386
2,0.561602715
3,0.560123553
4,0.56412599
5,0.579004612
6,0.62229183
7,0.661402593
8,0.687635952
9,0.671800226
10,0.641564431
11,0.652440616
12,0.651178979
13,0.642347516
14,0.62907857
15,0.635821805
16,0.648177151
17,0.676542243
18,0.671887236
19,0.688941095
20,0.713521274
21,0.689202123
22,0.641477421
23,0.603802314
24,0.575437223
1,0.557295745
2,0.54898634
3,0.54641956
4,0.553293309
5,0.575567737
6,0.623596972
7,0.635517271
8,0.629861655
9,0.610589054
10,0.593622205
11,0.586617941
12,0.587662055
13,0.567606369
14,0.553075785
15,0.547202645
16,0.5623858
17,0.591359958
18,0.609153398
19,0.623858001
20,0.633690072
21,0.628338989
22,0.588445141
23,0.556730184
24,0.525015227
1,0.509658053
2,0.502914818
3,0.499129905
4,0.508526929
5,0.514965631
6,0.529191682
7,0.545984512
8,0.552466719
9,0.554598451
10,0.544592361
11,0.536413469
12,0.540502915
13,0.538545201
14,0.54137301
15,0.547333159
16,0.569564082
17,0.589402245
18,0.605107457
19,0.608239798
20,0.603106239
21,0.595449404
22,0.569520578
23,0.53706604
24,0.511050204
1,0.492125642
2,0.483424693
3,0.476550944
4,0.481292961
5,0.48816671
6,0.494300879
7,0.509875576
8,0.53367267
9,0.553641347
10,0.565996694
11,0.571260767
12,0.569390064
13,0.556208127
14,0.550987558
15,0.558209345
16,0.573958061
17,0.602801705
18,0.619638041
19,0.629687636
20,0.649482294
21,0.637561994
22,0.617375794
23,0.578874097
24,0.547463674
1,0.538066649
2,0.533977204
3,0.535891412
4,0.545810493
5,0.571043244
6,0.598929783
7,0.633255025
8,0.644087706
9,0.633081006
10,0.608935874
11,0.606499608
12,0.617114766
13,0.604846428
14,0.593143653
15,0.598320717
16,0.614896024
17,0.647350561
18,0.657487166
19,0.66449143
20,0.668580875
21,0.648568694
22,0.617593318
23,0.58009223
24,0.555164013
1,0.540198382
2,0.524449665
3,0.516923345
4,0.522535456
5,0.5513791
6,0.590576873
7,0.627164361
8,0.646306447
9,0.645436353
10,0.630862264
11,0.613721396
12,0.600626468
13,0.584660228
14,0.57926564
15,0.583616114
16,0.600017402
17,0.629252589
18,0.644392239
19,0.65761768
20,0.661359088
21,0.637039937
22,0.598668755
23,0.554685461
24,0.530844862
1,0.519403115
2,0.507830854
3,0.502610285
4,0.506482207
5,0.527756025
6,0.563560428
7,0.588488645
8,0.613199339
9,0.631210302
10,0.640607326
11,0.662490211
12,0.672278778
13,0.649395284
14,0.620986688
15,0.617288784
16,0.631949883
17,0.657835204
18,0.663447316
19,0.660706517
20,0.664012877
21,0.642217002
22,0.604411381
23,0.567562864
24,0.538110154
1,0.524101627
2,0.516923345
3,0.514182546
4,0.518446011
5,0.538414687
6,0.577090403
7,0.60871835
8,0.651875054
9,0.654659358
10,0.662359697
11,0.674367006
12,0.669146437
13,0.660793526
14,0.656095014
15,0.659053337
16,0.6660576
17,0.673583921
18,0.673192378
19,0.673801444
20,0.670190551
21,0.638519099
22,0.599408336
23,0.556686679
24,0.527103454
1,0.511485252
2,0.502262247
3,0.497215697
4,0.502262247
5,0.516836335
6,0.555773079
7,0.597059079
8,0.625641695
9,0.62651179
10,0.626468285
11,0.630601236
12,0.629209084
13,0.610850083
14,0.597755155
15,0.605716523
16,0.6155921
17,0.624032019
18,0.627381885
19,0.632732968
20,0.649047246
21,0.637736013
22,0.605586009
23,0.572043853
24,0.54385278
1,0.531105891
2,0.521708866
3,0.519533629
4,0.52523275
5,0.535934917
6,0.546376055
7,0.562646829
8,0.561863743
9,0.557643783
10,0.549203863
11,0.553554337
12,0.547768207
13,0.537457583
14,0.52779953
15,0.521578352
16,0.551161577
17,0.595840947
18,0.614330462
19,0.619986078
20,0.615026538
21,0.590968416
22,0.569694597
23,0.536152441
24,0.508700948
1,0.492647699
2,0.480683895
3,0.483859741
4,0.480727399
5,0.487775167
6,0.488036196
7,0.502088228
8,0.531497433
9,0.557991821
10,0.561950753
11,0.56577917
12,0.565648656
13,0.547072131
14,0.533542156
15,0.53789263
16,0.553554337
17,0.586704951
18,0.597972679
19,0.598581745
20,0.609805969
21,0.593448186
22,0.569346559
23,0.533629166
24,0.508048377
1,0.489863395
2,0.480466371
3,0.477856086
4,0.482076046
5,0.50761333
6,0.54715914
7,0.587096494
8,0.629209084
9,0.644044201
10,0.645001305
11,0.65091795
12,0.665579048
13,0.651788045
14,0.643957191
15,0.651788045
16,0.667971809
17,0.690942313
18,0.680675194
19,0.670234056
20,0.669059427
21,0.631297311
22,0.60110502
23,0.563255895
24,0.541198991
1,0.520403724
2,0.519229096
3,0.514617593
4,0.516401288
5,0.530018272
6,0.56486557
7,0.609153398
8,0.643261115
9,0.655050901
10,0.658270251
11,0.66109806
12,0.659053337
13,0.658487775
14,0.654876882
15,0.641868964
16,0.656225529
17,0.67623771
18,0.653919777
19,0.63917167
20,0.656530062
21,0.6348647
22,0.599843383
23,0.564735056
24,0.538632211
1,0.523057513
2,0.512485861
3,0.510136605
4,0.51265988
5,0.533107109
6,0.570129644
7,0.607239189
8,0.635908814
9,0.6458714
10,0.641216393
11,0.641390412
12,0.639824241
13,0.630470721
14,0.617854346
15,0.617941356
16,0.62907857
17,0.646132428
18,0.650874445
19,0.65844427
20,0.672148264
21,0.658313756
22,0.619681545
23,0.57835204
24,0.546550074
1,0.531758462
2,0.522013399
3,0.520316715
4,0.531975985
5,0.553771861
6,0.590750892
7,0.613416862
8,0.612894806
9,0.601931611
10,0.591707996
11,0.590446359
12,0.593883233
13,0.588793178
14,0.583094057
15,0.583572609
16,0.599234317
17,0.622074306
18,0.637997042
19,0.651440007
20,0.65844427
21,0.639519708
22,0.614286957
23,0.575089185
24,0.541590533
1,0.526450883
2,0.521186809
3,0.520751762
4,0.525580788
5,0.544070304
6,0.582963543
7,0.611502654
8,0.629687636
9,0.635560776
10,0.619986078
11,0.614547986
12,0.619899069
13,0.618028365
14,0.602149134
15,0.593752719
16,0.607761246
17,0.625163143
18,0.624336553
19,0.629383103
20,0.642826068
21,0.629861655
22,0.60119203
23,0.567345341
24,0.537109545
1,0.513094927
2,0.497737753
3,0.493039241
4,0.501218133
5,0.501348647
6,0.511137214
7,0.531018881
8,0.546854607
9,0.551596624
10,0.552684243
11,0.555990603
12,0.571608805
13,0.563429914
14,0.549073349
15,0.549638911
16,0.560689115
17,0.585573828
18,0.600017402
19,0.601235535
20,0.611459149
21,0.607021665
22,0.583094057
23,0.554337423
24,0.528800139
1,0.509658053
2,0.491908118
3,0.490907509
4,0.491603585
5,0.496258592
6,0.497041678
7,0.505438093
8,0.515618202
9,0.525145741
10,0.523797094
11,0.527364483
12,0.54476638
13,0.545157922
14,0.538153659
15,0.546289046
16,0.564256504
17,0.580396763
18,0.582397981
19,0.592926129
20,0.617897851
21,0.610893587
22,0.582397981
23,0.548768816
24,0.516836335
1,0.502262247
2,0.501305142
3,0.50596015
4,0.515531193
5,0.538936744
6,0.574088576
7,0.608935874
8,0.617723832
9,0.594318281
10,0.585573828
11,0.588271122
12,0.602888715
13,0.599712869
14,0.591229444
15,0.586139389
16,0.592143044
17,0.61715827
18,0.621943792
19,0.633255025
20,0.65091795
21,0.639650222
22,0.612590272
23,0.570651701
24,0.54137301
1,0.519229096
2,0.508874967
3,0.506003654
4,0.510354129
5,0.537805621
6,0.572174367
7,0.603454277
8,0.617636822
9,0.619551031
10,0.613938919
11,0.613373358
12,0.611676673
13,0.602888715
14,0.596624032
15,0.599973897
16,0.618158879
17,0.653615244
18,0.660358479
19,0.668145828
20,0.677238319
21,0.651788045
22,0.621900287
23,0.578047507
24,0.551553119
1,0.536282955
2,0.520099191
3,0.515705212
4,0.51605325
5,0.534629775
6,0.569738101
7,0.599321326
8,0.609588445
9,0.587270512
10,0.570521187
11,0.570651701
12,0.572870443
13,0.567345341
14,0.563429914
15,0.551857652
16,0.55990603
17,0.587662055
18,0.603236753
19,0.615374576
20,0.631775864
21,0.630688245
22,0.605020447
23,0.558339859
24,0.516140259
1,0.506134169
2,0.498999391
3,0.495257983
4,0.506351692
5,0.5201862
6,0.560558601
7,0.592926129
8,0.609327417
9,0.595623423
10,0.578134517
11,0.575306708
12,0.579744192
13,0.577351431
14,0.570999739
15,0.573958061
16,0.593013138
17,0.608196293
18,0.616636213
19,0.624336553
20,0.631906378
21,0.632819977
22,0.598973288
23,0.557382755
24,0.525015227
1,0.509614548
2,0.499477943
3,0.49586705
4,0.500609066
5,0.520012181
6,0.552466719
7,0.581223353
8,0.590881406
9,0.591359958
10,0.574784652
11,0.577003393
12,0.581179849
13,0.575176194
14,0.561385191
15,0.555251022
16,0.570260158
17,0.586835465
18,0.60110502
19,0.610763073
20,0.621682763
21,0.615983642
22,0.588314626
23,0.55063952
24,0.516836335
1,0.496476116
2,0.484294788
3,0.474897764
4,0.474462716
5,0.485469416
6,0.490298443
7,0.509658053
8,0.5302793
9,0.536892021
10,0.53201949
11,0.534368746
12,0.536848516
13,0.536369964
14,0.530670843
15,0.530757853
16,0.541329505
17,0.572739929
18,0.587314017
19,0.588271122
20,0.592969634
21,0.59688506
22,0.571086748
23,0.534716784
24,0.509484034
1,0.487905682
2,0.47633342
3,0.469068128
4,0.470764813
5,0.47898721
6,0.478856695
7,0.489428348
8,0.505655616
9,0.520490733
10,0.529017663
11,0.535717393
12,0.538371182
13,0.540198382
14,0.532411033
15,0.531888976
16,0.54898634
17,0.587401027
18,0.606847646
19,0.609675455
20,0.613329853
21,0.613068825
22,0.58431219
23,0.549899939
24,0.521621857
1,0.49917341
2,0.492647699
3,0.485991473
4,0.493430784
5,0.515183155
6,0.546898112
7,0.572870443
8,0.604454886
9,0.605020447
10,0.596188985
11,0.599495345
12,0.608457322
13,0.608935874
14,0.606978161
15,0.611154616
16,0.626163752
17,0.657748195
18,0.667101714
19,0.668798399
20,0.661968155
21,0.650656922
22,0.608239798
23,0.5614722
24,0.529844253
1,0.514182546
2,0.499216915
3,0.493778822
4,0.49660663
5,0.511789785
6,0.533324632
7,0.567127817
8,0.587836074
9,0.601888106
10,0.608239798
11,0.619377012
12,0.625163143
13,0.627512399
14,0.630688245
15,0.638736622
16,0.657965718
17,0.69733751
18,0.704515792
19,0.702514574
20,0.698947185
21,0.687635952
22,0.643913687
23,0.59183851
24,0.553554337
1,0.532454538
2,0.516140259
3,0.507830854
4,0.50926651
5,0.524232141
6,0.552814757
7,0.586704951
8,0.621769773
9,0.633037501
10,0.64247803
11,0.657008614
12,0.677455843
13,0.684460106
14,0.692638998
15,0.71339076
16,0.737274863
17,0.754024189
18,0.751631428
19,0.73357696
20,0.723179327
21,0.715217959
22,0.664795963
23,0.613547377
24,0.569216045
1,0.548725311
2,0.535064822
3,0.523797094
4,0.523318542
5,0.539719829
6,0.568302445
7,0.604106848
8,0.647046028
9,0.664012877
10,0.67458453
11,0.687200905
12,0.706691029
13,0.721613156
14,0.743060994
15,0.764987384
16,0.778908901
17,0.805838336
18,0.810145306
19,0.801574872
20,0.781736709
21,0.762986165
22,0.715914035
23,0.651483512
24,0.600495954
1,0.574567128
2,0.542243104
3,0.523057513
4,0.519403115
5,0.529061168
6,0.558470373
7,0.598233707
8,0.642695554
9,0.676846776
10,0.710432437
11,0.737666406
12,0.762507613
13,0.773818846
14,0.784869051
15,0.800791786
16,0.816453493
17,0.829896459
18,0.837161751
19,0.834333942
20,0.81780214
21,0.79687636
22,0.745845297
23,0.678412947
24,0.632341425
1,0.59614548
2,0.568693988
3,0.545766989
4,0.535325851
5,0.536282955
6,0.539980858
7,0.56321239
8,0.599147307
9,0.640259288
10,0.681240755
11,0.718698338
12,0.723309841
13,0.709866875
14,0.701513965
15,0.705733925
16,0.719437919
17,0.743104498
18,0.742190899
19,0.73266336
20,0.718611329
21,0.711172018
22,0.681501784
23,0.632210911
24,0.584529714
1,0.548638302
2,0.530148786
3,0.514965631
4,0.503262856
5,0.501000609
6,0.498303315
7,0.532150004
8,0.588880188
9,0.627164361
10,0.64421822
11,0.643000087
12,0.640172279
13,0.627990951
14,0.618028365
15,0.619072479
16,0.63751849
17,0.659096842
18,0.678151919
19,0.656834595
20,0.640563821
21,0.634212129
22,0.599799878
23,0.559732011
24,0.527625511
1,0.499651962
2,0.482119551
3,0.472592013
4,0.470808318
5,0.473070565
6,0.474419212
7,0.490951014
8,0.504263465
9,0.511963804
10,0.523753589
11,0.544896894
12,0.547463674
13,0.546506569
14,0.547463674
15,0.557687288
16,0.593970243
17,0.641738449
18,0.658270251
19,0.659705908
20,0.646959019
21,0.635604281
22,0.604933438
23,0.55825285
24,0.521273819
1,0.5
2,0.48559993
3,0.480379361
4,0.488819281
5,0.499216915
6,0.530105281
7,0.579352649
8,0.630949273
9,0.657313147
10,0.673975463
11,0.694031149
12,0.723701383
13,0.75128339
14,0.768337249
15,0.784042461
16,0.804837727
17,0.843165405
18,0.845862699
19,0.817236579
20,0.800226225
21,0.782954842
22,0.73266336
23,0.671539198
24,0.626772818
1,0.594709823
2,0.571826329
3,0.564604542
4,0.559296963
5,0.571869834
6,0.610937092
7,0.654398329
8,0.697032977
9,0.734316541
10,0.739276081
11,0.737753415
12,0.745236231
13,0.729400505
14,0.721917689
15,0.727747324
16,0.742277908
17,0.758418168
18,0.756590968
19,0.742364918
20,0.713564779
21,0.681588793
22,0.626033238
23,0.573523014
24,0.540981467
1,0.5210998
2,0.506873749
3,0.498868877
4,0.504698512
5,0.521404333
6,0.550421996
7,0.584355695
8,0.601627077
9,0.606369094
10,0.599408336
11,0.603106239
12,0.607108675
13,0.592621596
14,0.584442704
15,0.588880188
16,0.613938919
17,0.636952928
18,0.649134256
19,0.650178369
20,0.650656922
21,0.641694945
22,0.605542504
23,0.561124163
24,0.531105891
1,0.513094927
2,0.49412686
3,0.486774558
4,0.490864004
5,0.507787349
6,0.546506569
7,0.583442095
8,0.620377621
9,0.640650831
10,0.649308275
11,0.657356652
12,0.663751849
13,0.655442443
14,0.642521535
15,0.63329853
16,0.642042983
17,0.643478639
18,0.632819977
19,0.572348386
20,0.637561994
21,0.634734186
22,0.598364222
23,0.55220569
24,0.523449056
1,0.503958932
2,0.491038023
3,0.482250065
4,0.481684504
5,0.494996955
6,0.509310015
7,0.527582006
8,0.5321065
9,0.532324023
10,0.524101627
11,0.527407987
12,0.530409815
13,0.521752371
14,0.512181328
15,0.510702167
16,0.520403724
17,0.554119899
18,0.575611242
19,0.596580527
20,0.59871226
21,0.597407117
22,0.578743583
23,0.542808666
24,0.513529975
1,0.494909945
2,0.483033151
3,0.477029496
4,0.469503176
5,0.47220047
6,0.476811973
7,0.489123814
8,0.501957713
9,0.50421996
10,0.5009136
11,0.508265901
12,0.513791003
13,0.512181328
14,0.502610285
15,0.512007309
16,0.535934917
17,0.572739929
18,0.589184721
19,0.593056643
20,0.596754546
21,0.598929783
22,0.577177412
23,0.543330723
24,0.513703994
1,0.496476116
2,0.487688158
3,0.482685113
4,0.482946141
5,0.505351083
6,0.53449926
7,0.569955625
8,0.593709214
9,0.59275211
10,0.583311581
11,0.587009484
12,0.592186548
13,0.598886279
14,0.595405899
15,0.608370312
16,0.627512399
17,0.653789263
18,0.668885409
19,0.669624989
20,0.653832768
21,0.648394675
22,0.606934656
23,0.557469764
24,0.532150004
1,0.51018011
2,0.497476725
3,0.494996955
4,0.496041068
5,0.509701557
6,0.540850953
7,0.581484382
8,0.615548595
9,0.619681545
10,0.612546768
11,0.617897851
12,0.63412512
13,0.635169233
14,0.632515444
15,0.641999478
16,0.659531889
17,0.686635343
18,0.711346037
19,0.712259636
20,0.69137736
21,0.682502393
22,0.647872618
23,0.596580527
24,0.55816584
1,0.529583225
2,0.514617593
3,0.505220569
4,0.503349865
5,0.515618202
6,0.546376055
7,0.580788306
8,0.611937701
9,0.632428435
10,0.639737231
11,0.647829113
12,0.666318629
13,0.674454015
14,0.679022013
15,0.696380405
